Price,Close,High,Low,Open,Volume
Ticker,AMRK,AMRK,AMRK,AMRK,AMRK
Date,,,,,
2017-02-22,7.3748393058776855,7.7785304398101465,7.227192829986029,7.561733362567607,71000
2017-02-23,7.430906772613525,7.505664674353665,7.1094495061969765,7.318770632947504,75200
2017-02-24,7.184206962585449,7.477630561486833,6.78313235189953,7.3449359582525435,29200
2017-02-27,7.210373878479004,7.34867509708494,7.060858045577854,7.15804305178587,20600
2017-02-28,6.974884986877441,7.217847077865433,6.916947582210775,7.217847077865433,20000
2017-03-01,7.038428783416748,7.094496846977165,6.776776869542654,7.094496846977165,37000
2017-03-02,6.986100673675537,7.075809743487243,6.959935617431829,7.038430786162954,21200
2017-03-03,7.060856819152832,7.1019737373533385,6.841069666639124,6.937506777495516,18400
2017-03-06,7.008526802062988,7.060856907376244,6.971147849863143,7.023478668120612,8400
2017-03-07,7.030954837799072,7.094498851237738,6.967410824360408,7.012265715647122,10000
2017-03-08,7.004790306091309,7.0982373497365145,6.978625247941749,7.0832861934843505,13400
2017-03-09,6.8777008056640625,7.068332819674378,6.847797786580731,6.952458709844496,15400
2017-03-10,6.799206733703613,7.0085279007138555,6.65716683566699,6.859012781420826,25200
2017-03-13,6.810418128967285,6.9225549736211525,6.642213931402691,6.754350063112421,24200
2017-03-14,6.851536750793457,7.004789835030013,6.642215586729143,6.642215586729143,22600
2017-03-15,6.896390438079834,7.042167562763267,6.786496507488707,6.8590114870741825,26800
2017-03-16,6.817895412445068,7.0982365102246066,6.817895412445068,6.974886455719381,10400
2017-03-17,7.023479461669922,7.023479461669922,6.773041380462636,6.773041380462636,44400
2017-03-20,6.967409133911133,6.986098964472822,6.829107952475316,6.986098964472822,11600
2017-03-21,6.657166004180908,6.877701044947224,6.657166004180908,6.877701044947224,3800
2017-03-22,6.500174522399902,6.7506125660334355,6.410465468210244,6.634738460156484,121000
2017-03-23,6.522603988647461,6.582410040067794,6.365612925432994,6.388040016479526,46000
2017-03-24,6.511388778686523,6.657165910622776,6.492699658725957,6.541291798389966,22800
2017-03-27,6.44036865234375,6.619786765349512,6.3581355287854935,6.507650622956962,46600
2017-03-28,6.4291558265686035,6.541291975252375,6.298329844474707,6.369349785544693,136000
2017-03-29,6.526339530944824,6.713233570840529,6.502043819078194,6.638476382648757,9200
2017-03-30,6.410466194152832,6.595491629521029,6.298330041953133,6.474010203851132,49600
2017-03-31,6.384300231933594,6.417941215400077,6.298329146605544,6.3880381982014445,42600
2017-04-03,6.500174522399902,6.8253704676635785,6.500174522399902,6.720709547970216,17200
2017-04-04,6.5824079513549805,6.728185066316376,6.503912088183668,6.728185066316376,11400
2017-04-05,6.6235246658325195,6.659782156014096,6.317018547598637,6.659782156014096,14200
2017-04-06,6.731924057006836,6.903866248212175,6.429155882568075,6.541292032228578,20200
2017-04-07,6.7244486808776855,6.7767787933303,6.601098620850587,6.7767787933303,10800
2017-04-10,6.720709800720215,6.720709800720215,6.373086757071891,6.612311623518516,14800
2017-04-11,6.619786739349365,6.702020575528843,6.559980701915674,6.649690471010414,23400
2017-04-12,6.503913402557373,6.668380381484322,6.500175435656273,6.634739392318712,12400
2017-04-13,6.563719272613525,6.698283225699066,6.4553210871401605,6.481486141808067,8400
2017-04-17,6.4665327072143555,6.6384755736967485,6.4665327072143555,6.627261676009605,44600
2017-04-18,6.4366302490234375,6.526339299437851,6.38056218163245,6.410465198437254,14200
2017-04-19,6.477747440338135,6.541291442872377,6.3917763524812745,6.3955143188590755,13200
2017-04-20,6.410466194152832,6.511389158899121,6.395515039900197,6.410466194152832,14600
2017-04-21,6.365612983703613,6.423549695516204,6.365612983703614,6.414205133573307,22000
2017-04-24,6.406728267669678,6.406728267669678,6.199275743144943,6.354398158039753,10200
2017-04-25,6.474009990692139,6.474009990692139,6.406728016409895,6.4216798831145026,6000
2017-04-26,6.634739875793457,6.634739875793457,6.324495729837508,6.516249239465741,14800
2017-04-27,6.679594039916992,6.690807227269299,6.582409042846188,6.60109816372954,4800
2017-04-28,6.559980392456055,6.713233445268375,6.545402823019916,6.638476258474948,15000
2017-05-01,6.492700099945068,6.623525374447873,6.492700099945068,6.623525374447873,14400
2017-05-02,6.4665327072143555,6.716970718674468,6.434387483810582,6.533814667449027,5800
2017-05-03,6.631000995635986,6.6609040159623625,6.492699793980588,6.492699793980588,13800
2017-05-04,6.451583385467529,6.477748441210695,6.451583385467529,6.477748441210695,600
2017-05-05,6.380563259124756,6.591753752003733,6.331971115965203,6.507651280242699,23400
2017-05-08,6.356266021728516,6.373086513938966,6.124517810100292,6.373086513938966,12200
2017-05-09,6.343184471130371,6.537554474791567,6.2721652379399435,6.2721652379399435,15000
2017-05-10,5.6628899574279785,6.354398132032089,5.556360398720629,6.354398132032089,94600
2017-05-11,6.03114652633667,6.042419955972228,5.655374497596581,5.655374497596581,30200
2017-05-12,5.786894798278809,5.989811879299897,5.779379536652206,5.982296617673295,6400
2017-05-15,5.828228950500488,5.872194172829222,5.811694732819121,5.811694732819121,18800
2017-05-16,5.839504241943359,5.892112517407554,5.783138514089588,5.783138514089588,14400
2017-05-17,5.899625778198242,5.974780175950465,5.546399929580577,5.8244713804460195,25800
2017-05-18,6.140120983123779,6.523408997507223,5.862049497216859,5.862049497216859,12400
2017-05-19,6.3881306648254395,6.463285429926734,6.008600462848924,6.113816990644945,17000
2017-05-22,6.339280128479004,6.500861643773542,6.064965756641361,6.26788317826957,23000
2017-05-23,6.1138176918029785,6.2115186109478255,6.019874583017054,6.192729559153217,7600
2017-05-24,5.869564056396484,6.1100584890962955,5.869564056396484,6.1100584890962955,12400
2017-05-25,5.993570327758789,5.993570327758789,5.899627218049829,5.899627218049829,11800
2017-05-26,6.012358665466309,6.219033207900111,5.899626868815915,6.049936050471274,18200
2017-05-30,6.057451248168945,6.314855134890149,6.057451248168945,6.314855134890149,1600
2017-05-31,6.098786354064941,6.256610803002345,6.057451874227571,6.256610803002345,9600
2017-06-01,5.952234745025635,6.376857232511274,5.907142101001438,6.376857232511274,25000
2017-06-02,5.7681074142456055,6.104423938537805,5.7681074142456055,5.959751096817469,53400
2017-06-05,5.75307559967041,6.358069034447827,5.7305290979979135,5.824472197965092,35800
2017-06-06,5.730528831481934,5.745559712443045,5.730528831481934,5.730528831481934,4000
2017-06-07,5.711740493774414,5.918415388539156,5.666647848103569,5.918415388539156,24200
2017-06-08,5.7681074142456055,5.85453490817896,5.719256951358018,5.719256951358018,3600
2017-06-09,6.108179092407227,6.215274869067165,5.730528204765356,5.730528204765356,20800
2017-06-12,6.275399208068848,6.339280543123284,5.6741632399204445,5.831987672600289,51400
2017-06-13,6.316732883453369,6.534680813665816,6.271640603673616,6.369341498834901,21000
2017-06-14,6.305460453033447,6.384372304531128,6.303205623925257,6.384372304531128,4000
2017-06-15,6.207760334014893,6.294187815587102,6.2040025239384065,6.222790857591848,5200
2017-06-16,6.012358665466309,6.329886099463806,6.012358665466309,6.329886099463806,55600
2017-06-19,6.2490949630737305,6.2490949630737305,5.824472448330405,6.068724375398459,51000
2017-06-20,5.892111301422119,6.307715194197164,5.888353491443504,6.034904496964644,58000
2017-06-21,5.95599365234375,6.004843756930567,5.809442263489663,5.824473147600501,40200
2017-06-22,5.75307559967041,5.9507318906021025,5.75307559967041,5.862049581297758,33600
2017-06-23,5.7944111824035645,6.012359173784074,5.749318531603928,5.9559934498756615,85600
2017-06-26,5.862049579620361,6.13561141073847,5.816956576288271,5.965762770555198,54800
2017-06-27,5.809441566467285,5.9822968921848565,5.809441566467285,5.880838167836401,19600
2017-06-28,5.831986904144287,5.97102262730601,5.771863028560131,5.775620837977471,19800
2017-06-29,6.106300354003906,6.185212199164267,5.858290673887285,5.862048483189517,39800
2017-06-30,6.157782077789307,6.3543113152183235,6.151394589089448,6.343037885038782,13800
2017-07-03,6.256609916687012,6.2866716780960905,6.140120680817948,6.2866716780960905,16600
2017-07-05,6.162667751312256,6.325001860765688,6.125090364706338,6.305461677068934,5200
2017-07-06,6.2490949630737305,6.384373262194686,6.132605714791244,6.132605714791244,35400
2017-07-07,6.27915620803833,6.515893211908214,6.27915620803833,6.294187447465156,24400
2017-07-10,6.260366916656494,6.474557028581144,6.260366916656494,6.474557028581144,6000
2017-07-11,5.831986904144287,6.312975041902093,5.831986904144287,6.312975041902093,66800
2017-07-12,5.629069805145264,6.042419546279843,5.629069805145264,5.854533365466753,62200
2017-07-13,5.6797990798950195,5.704224483740449,5.542642255842652,5.647858415272535,16800
2017-07-14,5.56894588470459,5.753074601035695,5.56894588470459,5.6365850196166045,17200
2017-07-17,5.6553754806518555,5.6553754806518555,5.599009397769556,5.640344596889483,12800
2017-07-18,5.576462268829346,5.696709317742817,5.572704458959682,5.572704458959682,9800
2017-07-19,5.5501580238342285,5.6666472567360495,5.5501580238342285,5.591492855127704,9800
2017-07-20,5.602766513824463,5.642222802787821,5.542642986227434,5.542642986227434,10400
2017-07-21,5.629069805145264,5.632827614768994,5.599008044884325,5.602765854508055,30400
2017-07-24,5.587735176086426,5.640343437624373,5.582098461447354,5.640343437624373,17200
2017-07-25,5.54640007019043,5.666647109642435,5.54640007019043,5.636585349779433,22600
2017-07-26,5.606524467468262,5.632828421874459,5.580220513062065,5.580220513062065,9000
2017-07-27,5.599008560180664,5.651616824661254,5.599008560180664,5.651616824661254,6000
2017-07-28,5.651617527008057,5.651617527008057,5.599009255989648,5.599009255989648,7400
2017-07-31,5.662889003753662,5.707981641188659,5.59900767779631,5.6234330803847,8800
2017-08-01,5.820713520050049,5.820713520050049,5.6741625353062926,5.707981745225629,16600
2017-08-02,5.798168182373047,5.882716756416684,5.756832989478196,5.85829170836794,3600
2017-08-03,5.8244709968566895,5.862048372440239,5.725643050953147,5.801924499833676,6400
2017-08-04,5.8019256591796875,5.880837876981923,5.8019256591796875,5.843260852254111,6200
2017-08-07,6.087512493133545,6.121332062729868,5.798167605133405,5.798167605133405,24800
2017-08-08,6.16642427444458,6.177697703091811,6.06872337635524,6.125089086133621,23600
2017-08-09,6.297945022583008,6.324248973870598,6.0980342760684,6.162666739699492,68600
2017-08-10,6.237821102142334,6.312975141488102,6.158908536591075,6.275398480179654,25600
2017-08-11,6.147636890411377,6.226548752910933,6.1100595058610665,6.1100595058610665,26800
2017-08-14,6.138241767883301,6.256610273755821,6.106301458132207,6.256610273755821,23000
2017-08-15,6.58353328704834,6.626747031419212,6.155152220269732,6.162667841046157,116200
2017-08-16,6.745114803314209,6.869119665479896,6.5008621722260385,6.5008621722260385,53000
2017-08-17,6.500861167907715,6.745113761261292,6.3881297530744146,6.632381629699136,49400
2017-08-18,6.403162479400635,6.559107663402179,6.320492087021434,6.444496958861213,86000
2017-08-21,6.497104644775391,6.597811508420682,6.388130313052265,6.512135166930594,174400
2017-08-22,6.478315830230713,6.576016736320664,6.463285307532459,6.5572284037656114,62000
2017-08-23,6.530924320220947,6.576017325815877,6.440739025760096,6.512135985981648,115800
2017-08-24,6.440739631652832,6.620359105470355,6.38813171745066,6.613595333177087,57400
2017-08-25,6.455768585205078,6.504618671542225,6.414433400569077,6.470799105336192,15200
2017-08-28,6.5121355056762695,6.5497128881123405,6.4106767881175655,6.4144345980340685,19200
2017-08-29,6.538439750671387,6.643656282850421,6.433223935221341,6.474558412692864,116800
2017-08-30,6.538439750671387,6.756387718469467,6.4632856991683525,6.576017134787398,87000
2017-08-31,6.440739631652832,6.669961057926424,6.431345463649455,6.6605668899230475,62000
2017-09-01,6.527166843414307,6.542197366577199,6.384372931357522,6.463285507331843,68400
2017-09-05,6.617351055145264,6.6248659571386534,6.4783149756992175,6.519650161942689,79600
2017-09-06,6.745114803314209,6.745114803314209,6.560985698322797,6.621109941148523,31200
2017-09-07,6.726325511932373,6.726325511932372,6.512135368312436,6.681233227343408,77200
2017-09-08,6.7112956047058105,6.820269233062283,6.617352500347573,6.726326128704045,14600
2017-09-11,6.77517557144165,6.910453126929637,6.669959057858673,6.733840384546755,38000
2017-09-12,7.072037220001221,7.077298011236215,6.778935174932641,6.786450079033311,92800
2017-09-13,6.324249267578125,6.70377946583811,6.091270071428717,6.200244408085572,104400
2017-09-14,6.384373188018799,6.478316290932664,6.260368320841657,6.328007469616279,64000
2017-09-15,6.418351650238037,6.629779502965315,6.369270454471221,6.410800475467862,71800
2017-09-18,6.429678440093994,6.49763685295937,6.395698873601474,6.4455354751078815,48400
2017-09-19,6.282433986663818,6.403249914081241,6.2597811803029835,6.376821519973646,25800
2017-09-20,6.1955976486206055,6.305087533266911,6.180496017705097,6.225801630571357,29800
2017-09-21,6.15406608581543,6.232974635287889,6.123862107877327,6.161617260329864,104000
2017-09-22,6.286209583282471,6.441005080519477,6.135189673797554,6.135189673797554,145400
2017-09-25,6.210700035095215,6.263556823780706,6.13896530750795,6.256005648219997,31000
2017-09-26,6.256006240844727,6.433455282732266,6.214475491446399,6.214475491446399,53200
2017-09-27,6.27488374710083,6.361720107903682,6.248454631964534,6.320189361380685,20800
2017-09-28,6.308862209320068,6.308862209320068,6.237128204440268,6.278658228286544,4400
2017-09-29,6.233353137969971,6.310750890847124,6.229577550010138,6.28243434120826,36800
2017-10-02,6.237128257751465,6.293760632658418,6.218250319369336,6.229577082398613,9800
2017-10-03,6.233353137969971,6.320189500686822,6.210700330330742,6.237128725929804,37400
2017-10-04,6.286209583282471,6.422127861878762,6.271107952393844,6.2899851710345605,16400
2017-10-05,6.289985179901123,6.34284196826542,6.19182205856762,6.256005610204152,141600
2017-10-06,6.335291385650635,6.49008687999738,6.3126378595610735,6.3133932651452795,69400
2017-10-09,6.184271335601807,6.3768220046017605,6.180496467687893,6.3768220046017605,8000
2017-10-10,6.297536849975586,6.40702602306002,6.199373720933114,6.20314930898703,14200
2017-10-11,6.403249740600586,6.456107247503459,6.191821873348226,6.229577029673218,100000
2017-10-12,6.384372711181641,6.505188638896439,6.365495492521103,6.505188638896439,6600
2017-10-13,6.289985179901123,6.384372713477214,6.289985179901123,6.34284196826542,19000
2017-10-16,6.206923484802246,6.399474111022931,6.206923484802246,6.286208655535668,24000
2017-10-17,6.248454570770264,6.376821676838948,6.184271017735922,6.184271017735922,6000
2017-10-18,6.22202730178833,6.22202730178833,6.184272136680513,6.2107012563399,4400
2017-10-19,6.135190486907959,6.214475679850484,6.1200881338980535,6.154067708050515,24800
2017-10-20,6.097434997558594,6.174832752284726,6.071006601328175,6.169169730269576,38600
2017-10-23,6.150291919708252,6.182383334873028,6.067230430821123,6.142740744333109,58600
2017-10-24,6.071006774902344,6.116313112678247,6.067231186744368,6.116313112678247,11000
2017-10-25,6.040802001953125,6.123862770236883,5.855802527057676,6.123862770236883,31400
2017-10-26,5.938863754272461,6.003047309307843,5.882231375151775,6.003047309307843,5400
2017-10-27,5.938863754272461,6.0219248890347,5.938863754272461,5.965292509914015,3600
2017-10-30,5.784068584442139,5.935088870965323,5.757640187326042,5.923762106435648,43800
2017-10-31,5.863353729248047,5.96529244258661,5.682129830059333,5.852027325563723,53000
2017-11-01,5.663251876831055,5.825598545852699,5.625496720294905,5.825598545852699,92800
2017-11-02,6.055903911590576,6.071005541033421,5.651925062289264,5.659475877010687,49200
2017-11-03,5.870904922485352,6.120087604578745,5.852027342915583,6.120087604578745,54600
2017-11-06,5.750089168548584,5.855803480029784,5.719885182428217,5.799170736009159,8600
2017-11-07,5.863353729248047,5.971333167214257,5.791619359167485,5.791619359167485,18000
2017-11-08,5.904507160186768,5.904507160186768,5.757640165245008,5.844476532613391,26600
2017-11-09,5.95396614074707,5.969068132604455,5.727435902826413,5.829374257848787,22400
2017-11-10,5.810495853424072,5.9086586004536406,5.78029187586731,5.897332198884808,15800
2017-11-13,5.742537975311279,5.795395127584205,5.742537975311279,5.795395127584205,5200
2017-11-14,5.7387614250183105,5.810496145364695,5.697231043806078,5.7387614250183105,31600
2017-11-15,5.701007843017578,5.804456295303329,5.663252681119484,5.663252681119484,77400
2017-11-16,5.670802593231201,5.734985778052619,5.6670270058711685,5.697230984631775,11400
2017-11-17,5.9048848152160645,5.9086600432876715,5.66325257569805,5.66325257569805,51000
2017-11-20,5.704782485961914,5.816159806070286,5.685905267009204,5.81427201216304,10000
2017-11-21,5.6745781898498535,5.719884160939411,5.644374209123482,5.670802962303946,45000
2017-11-22,5.712536334991455,5.860948328475049,5.666987916535415,5.666987916535415,13200
2017-11-24,5.621438980102539,5.670782824059898,5.572094774158561,5.640417214553853,8800
2017-11-27,5.416471004486084,5.498078354839709,5.332965396279013,5.498078354839709,8800
2017-11-28,5.648008346557617,5.685965174413507,5.2957667976559515,5.420265931475916,34000
2017-11-29,5.389899730682373,5.644211933448577,5.332964314176856,5.644211933448577,36800
2017-11-30,5.640416622161865,5.727718011812769,5.310190381976095,5.359534582737635,83600
2017-12-01,5.412675380706787,5.594869045735699,5.344352575327628,5.594869045735699,30800
2017-12-04,5.374717712402344,5.520472703974984,5.310190704562452,5.321578079112976,41200
2017-12-05,5.313987731933594,5.38990176999245,5.200116493851965,5.313987731933594,28200
2017-12-06,5.1014275550842285,5.3139872024566195,5.1014275550842285,5.306395618413803,28800
2017-12-07,4.953394889831543,5.124201535276778,4.798150411250426,5.101427146956989,100800
2017-12-08,4.7674055099487305,5.059674598787296,4.763609718174906,4.987556365017768,24000
2017-12-11,5.006534576416016,5.0786531718336905,4.7484268907800145,4.797771097648259,30800
2017-12-12,5.389899730682373,5.427856916343751,5.029307914845479,5.029307914845479,406800
2017-12-13,5.549319744110107,5.670782168083946,5.356498182250297,5.36712610814935,82800
2017-12-14,5.708740711212158,5.788450536356202,5.541729838617652,5.788450536356202,74400
2017-12-15,5.6328253746032715,5.849180409071521,5.617642571517544,5.788449196728614,40600
2017-12-18,5.659396171569824,5.7277189783047975,5.613847754408723,5.678374769216944,14000
2017-12-19,5.427856922149658,5.583480731951982,5.427856922149658,5.545523546250004,18800
2017-12-20,5.435449600219727,5.549320825886374,5.389901182350397,5.427858378234829,26200
2017-12-21,5.321578502655029,5.480997777197842,5.317782710836083,5.389900945462911,45200
2017-12-22,5.367125988006592,5.556911202210673,5.363330196845733,5.363330196845733,19200
2017-12-26,5.503771781921387,5.541728973487901,5.295007952278771,5.537933181933928,17200
2017-12-27,5.530342102050781,5.632826311413795,5.437347372436179,5.480997893318956,14200
2017-12-28,5.496180057525635,5.591072672015953,5.484793045143044,5.52275023573381,43600
2017-12-29,5.5607075691223145,5.579686166140518,5.488589334837099,5.503772140054336,12600
2018-01-02,5.5531158447265625,5.598664256254307,5.542487918235415,5.598664256254307,7800
2018-01-03,5.435449600219727,5.5796864377992605,5.40508398830684,5.5796864377992605,19000
2018-01-04,5.5607075691223145,5.579686166140518,5.391039729869363,5.45442793260166,34400
2018-01-05,5.518954277038574,5.997213126454057,5.50756726500104,5.560706895833925,49800
2018-01-08,5.431652545928955,5.682168950288692,5.420265173376938,5.638518079479041,13800
2018-01-09,5.389899730682373,5.807427325011334,5.389899730682373,5.473405321945475,22400
2018-01-10,5.382309436798096,5.761879910772875,5.177341395331179,5.49618028940124,56000
2018-01-11,5.253255844116211,5.412675485084052,5.241868830328977,5.412675485084052,45000
2018-01-12,5.325374603271484,5.517057770433123,5.325374603271484,5.365229698417309,24400
2018-01-16,5.313987731933594,5.3974933547916795,5.279826324310436,5.33296633194498,49200
2018-01-17,5.317783355712891,5.401288613936441,5.279826156893694,5.279826156893694,13200
2018-01-18,5.219094753265381,5.302600370673893,5.219094753265381,5.2760301875972475,23600
2018-01-19,5.253255844116211,5.26084706597882,5.212641666893333,5.226686024617118,9600
2018-01-22,5.090040683746338,5.222890512327913,5.071062085093733,5.222890512327913,34200
2018-01-23,5.184932708740234,5.310190938419458,5.090040088559816,5.090040088559816,64200
2018-01-24,5.154566764831543,5.219093771326875,5.135588169629399,5.219093771326875,9800
2018-01-25,5.24186897277832,5.276030015068358,5.222890374626087,5.257051778902777,6000
2018-01-26,5.230480670928955,5.306394688114877,5.230480670928955,5.249459265722082,10600
2018-01-29,5.074857234954834,5.207707046723125,5.029308821145121,5.207707046723125,24400
2018-01-30,5.162159442901611,5.313987512757147,5.086245045987172,5.313987512757147,23000
2018-01-31,5.120405673980713,5.154567075002884,5.120405673980713,5.154567075002884,21800
2018-02-01,5.074857234954834,5.131793023706937,5.06347022199906,5.105222844161309,11200
2018-02-02,5.014125823974609,5.052083015018266,4.985658111685167,5.014125823974609,35000
2018-02-05,4.915438175201416,5.0217178197391785,4.89645957675158,5.0217178197391785,75600
2018-02-06,4.570028305053711,4.976168579741296,4.315716068944681,4.9154373643098745,114000
2018-02-07,4.664921760559082,5.3215789602499735,4.486523511581326,4.486523511581326,39000
2018-02-08,4.604189872741699,4.7040167303137315,4.566232680714546,4.7040167303137315,50600
2018-02-09,4.228415012359619,4.554845474374627,3.943737170211205,4.554845474374627,110400
2018-02-12,4.216946125030518,4.343110398214752,4.144306232587025,4.3010557620216785,49800
2018-02-13,4.213122844696045,4.281939482476402,4.174891095680862,4.174891095680862,30200
2018-02-14,4.2054762840271,4.254412834504696,4.194006905341873,4.2016530362637,31800
2018-02-15,4.2666473388671875,4.304879092211023,4.1768031924957,4.2284159501283725,22600
2018-02-16,4.270469665527344,4.304878163190214,4.232237920434168,4.262823170666731,21200
2018-02-20,4.121366500854492,4.304878375923382,4.098427744348982,4.2284152465634115,43400
2018-02-21,4.194007873535156,4.228416382139068,4.106074977702375,4.151952867639237,16800
2018-02-22,4.1290130615234375,4.205476192095082,4.12136656616379,4.155775066072271,16200
2018-02-23,4.23223876953125,4.286527727197557,4.098428364069173,4.106074495858856,29800
2018-02-26,4.239885330200195,4.274293835287919,4.239885330200195,4.266647338777304,3200
2018-02-27,4.2666473388671875,4.304879092211023,4.220769453617597,4.2437085785449025,24000
2018-02-28,4.259000301361084,4.312524307135505,4.213122425866604,4.262823184198583,3600
2018-03-01,4.1863603591918945,4.239884733417337,4.1863603591918945,4.232238237983001,28000
2018-03-02,4.312524795532227,4.312524795532227,4.186360532482972,4.186360532482972,17400
2018-03-05,4.239885330200195,4.3201717205365435,4.201653576857164,4.274293835287919,16800
2018-03-06,4.331640720367432,4.400457724500556,4.239884957926592,4.274293459993155,20200
2018-03-07,4.285762310028076,4.3201708078465755,4.274292932290225,4.285762310028076,6200
2018-03-08,4.354579448699951,4.492213079889856,4.293408581343926,4.35075620112677,6000
2018-03-09,4.392810344696045,4.488389335823138,4.32399371901588,4.32399371901588,44000
2018-03-12,4.3889875411987305,4.511328910139412,4.3889875411987305,4.47309716398202,33400
2018-03-13,4.396635055541992,4.492214078488558,4.3507571682802455,4.3507571682802455,29400
2018-03-14,4.415750503540039,4.492213641538849,4.396634627889086,4.408104007437657,16200
2018-03-15,4.3622260093688965,4.400457759660549,4.29340900468592,4.400457759660549,4200
2018-03-16,4.2245917320251465,4.576322469462847,4.2245917320251465,4.427219103177864,56400
2018-03-19,4.243708610534668,4.259001239066476,4.224592733718651,4.2284159820028595,4800
2018-03-20,4.453981876373291,4.656609647195682,4.232238594564449,4.232238594564449,18800
2018-03-21,4.274293899536133,4.595439465708762,4.274293899536133,4.377519051745891,31800
2018-03-22,4.308701515197754,4.36604876962446,4.262823274130446,4.262823274130446,12600
2018-03-23,4.507505893707275,4.511329141440028,4.2628235078857415,4.304878503736067,15200
2018-03-26,4.396635055541992,4.450159439649882,4.335464539192997,4.450159439649882,21800
2018-03-27,4.513241291046143,4.538091674993864,4.270470500811031,4.270470500811031,131000
2018-03-28,4.58779239654541,4.669990401986979,4.518975393923635,4.526621889594935,30000
2018-03-29,4.683371067047119,4.702486940241772,4.58779206567881,4.595438560798653,20600
2018-04-02,4.591616153717041,4.695223775163202,4.587792905457288,4.695223775163202,14800
2018-04-03,4.74836540222168,4.74836540222168,4.64513989301447,4.6818424907441445,16400
2018-04-04,4.603084564208984,4.8974680553049685,4.595438433905228,4.702486810392429,30600
2018-04-05,4.78965425491333,4.78965425491333,4.583968229542816,4.587791476611837,1200
2018-04-06,4.595438480377197,4.752187981541271,4.58779198539117,4.752187981541271,13200
2018-04-09,4.58779239654541,4.622200897856298,4.58779239654541,4.622200897856298,10200
2018-04-10,4.603084564208984,4.6413163095426,4.5992613167546335,4.614553941967091,4000
2018-04-11,4.687195301055908,4.740719319739446,4.687195301055908,4.725426690886288,3600
2018-04-12,4.801889896392822,4.855413911694926,4.721603508834658,4.721603508834658,21200
2018-04-13,4.908938407897949,4.912761656111534,4.801890010152687,4.801890010152687,37200
2018-04-16,4.908938407897949,4.908938407897949,4.908938407897949,4.908938407897949,400
2018-04-17,5.1459736824035645,5.161266308734134,4.8821757870500075,4.8821757870500075,20000
2018-04-18,5.363894462585449,5.42124209294513,5.061864776093874,5.061864776093874,29800
2018-04-19,5.337132453918457,5.604753635118798,5.314193328853275,5.314193328853275,19000
2018-04-20,5.333308219909668,5.505350349983214,5.333308219909668,5.505350349983214,4200
2018-04-23,5.256845951080322,5.36771759655527,5.256845951080322,5.36771759655527,2000
2018-04-24,5.333308219909668,5.367716718845368,5.199497836343557,5.287430342863719,27400
2018-04-25,5.337132453918457,5.344778585870169,5.245376682867773,5.268315443327933,12000
2018-04-26,5.318016052246094,5.543582573936156,5.318016052246094,5.340955175047196,10000
2018-04-27,5.348600387573242,5.394478260690516,5.275960512955456,5.375362753678679,19200
2018-04-30,5.134504318237305,5.646807848658641,5.130681070492675,5.367716961585164,14600
2018-05-01,5.2339067459106445,5.449915525844039,5.203321490016449,5.449915525844039,4000
2018-05-02,5.161266326904297,5.344777843517174,5.077156699487575,5.249198837463391,15800
2018-05-03,5.230082988739014,5.298899620703246,5.142150119277843,5.245375614131615,4200
2018-05-04,5.18038272857666,5.203321488186735,5.161266852498257,5.203321488186735,1400
2018-05-07,5.126858234405518,5.237729875667348,5.073334220102911,5.237729875667348,11800
2018-05-08,5.084803581237793,5.1918519740603255,5.084803581237793,5.147885715440982,5200
2018-05-09,4.977755069732666,5.027455834618667,4.8898221899855265,4.996870580255747,44600
2018-05-10,5.115388870239258,5.115388870239258,4.901291718569968,4.931876973864866,36400
2018-05-11,5.103918552398682,5.103918552398682,5.092448810317832,5.100095305038399,2400
2018-05-14,5.015987396240234,5.111566425203512,4.993048633467882,5.107743176539767,10200
2018-05-15,5.12303352355957,5.233905133163915,4.950991421015573,4.973930538170392,28200
2018-05-16,4.993048191070557,5.217467690356403,4.973932314050606,5.084803963240284,14600
2018-05-17,4.958639144897461,4.9854011510454965,4.931876774144437,4.939523269961012,6800
2018-05-18,5.13068151473999,5.13068151473999,4.954816113914141,4.993047865460849,4000
2018-05-21,5.06568717956543,5.241552560383598,5.06568717956543,5.069510427206142,3200
2018-05-22,5.061863899230957,5.119593625654978,5.031278647512731,5.119593625654978,3000
2018-05-23,5.050394535064697,5.163177787816875,5.050394535064697,5.058040665713086,3800
2018-05-24,5.05421781539917,5.2262599490583135,5.046571320096336,5.2262599490583135,4000
2018-05-25,5.05421781539917,5.05421781539917,5.05421781539917,5.05421781539917,0
2018-05-29,5.207143783569336,5.241552281293717,5.046571037258855,5.241552281293717,3800
2018-05-30,5.272138595581055,5.363894364960525,5.1956754544314965,5.1956754544314965,15400
2018-05-31,5.275961399078369,5.3050174996475645,5.275961399078369,5.283607530246323,3400
2018-06-01,5.375363349914551,5.409771485115367,5.268314602828795,5.409771485115367,3000
2018-06-04,5.337132453918457,5.417418844739062,5.3294859573617215,5.4025083222954375,2800
2018-06-05,5.264491558074951,5.268314441020984,5.1180643853957255,5.268314441020984,17400
2018-06-06,5.291254043579102,5.478588815378004,5.291254043579102,5.425064438604751,7200
2018-06-07,5.296988487243652,5.319927609758278,5.291253980068733,5.295077227922001,1800
2018-06-08,5.272138595581055,5.325662976688254,5.272138595581055,5.308458724353977,2600
2018-06-11,5.306546211242676,5.405948460386728,5.245375708570938,5.245375708570938,2600
